NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Echols County, Georgia","0500000US13101","3944","2169","670","44454","42","108","13","101"
"Elbert County, Georgia","0500000US13105","19164","9994","674","39323","445","594","13","105"
"Pawnee County, Nebraska","0500000US31133","2640","1361","563","46063","83","94","31","133"
"Perkins County, Nebraska","0500000US31135","2889","1386","713","61389","184","264","31","135"
"Phelps County, Nebraska","0500000US31137","9050","4535","648","58105","496","632","31","137"
"Pierce County, Nebraska","0500000US31139","7132","3610","651","57629","390","536","31","139"
"Platte County, Nebraska","0500000US31141","33250","16207","742","60878","1779","1613","31","141"
"Polk County, Nebraska","0500000US31143","5208","2661","606","59837","246","298","31","143"
"Red Willow County, Nebraska","0500000US31145","10725","5415","650","48140","535","672","31","145"
"Richardson County, Nebraska","0500000US31147","7913","3933","650","44524","326","431","31","147"
"Rock County, Nebraska","0500000US31149","1430","667","510","51458","85","141","31","149"
"Saline County, Nebraska","0500000US31151","14221","7127","709","52956","444","818","31","151"
"Sarpy County, Nebraska","0500000US31153","183956","91866","1050","83051","14970","15954","31","153"
"Saunders County, Nebraska","0500000US31155","21356","10572","762","70414","1344","1503","31","155"
"Scotts Bluff County, Nebraska","0500000US31157","35884","18578","805","53433","1451","2438","31","157"
"Seward County, Nebraska","0500000US31159","17217","8464","778","71111","1086","1269","31","159"
"Sheridan County, Nebraska","0500000US31161","5215","2709","736","45543","229","339","31","161"
"Sherman County, Nebraska","0500000US31163","3015","1509","609","53158","124","203","31","163"
"Sioux County, Nebraska","0500000US31165","1298","690","579","47422","79","92","31","165"
"Stanton County, Nebraska","0500000US31167","5946","2895","779","64808","225","385","31","167"
"Thayer County, Nebraska","0500000US31169","5000","2520","611","53234","244","285","31","169"
"Thomas County, Nebraska","0500000US31171","586","318","588","59000","34","56","31","171"
"Thurston County, Nebraska","0500000US31173","7218","3712","642","55574","168","340","31","173"
"Washington County, Nebraska","0500000US31177","20546","10343","774","71505","1495","1674","31","177"
"Webster County, Nebraska","0500000US31181","3497","1749","537","51684","152","186","31","181"
"Wheeler County, Nebraska","0500000US31183","689","339","485","48438","16","79","31","183"
"Churchill County, Nevada","0500000US32001","24606","11967","888","56335","946","1341","32","001"
"Clark County, Nevada","0500000US32003","2228866","1117189","1181","61048","123006","131708","32","003"
"Elko County, Nevada","0500000US32007","52537","25101","961","79375","1823","1957","32","007"
"Esmeralda County, Nevada","0500000US32009","1030","554","700","31845","53","60","32","009"
"Humboldt County, Nevada","0500000US32013","16834","8072","815","66123","726","723","32","013"
"Lander County, Nevada","0500000US32015","5565","2546","835","73797","80","185","32","015"
"Lyon County, Nevada","0500000US32019","55667","27656","1062","58814","1758","2151","32","019"
"Mineral County, Nevada","0500000US32021","4487","2368","582","31500","259","131","32","021"
"Pershing County, Nevada","0500000US32027","6591","2368","581","57074","112","117","32","027"
"Storey County, Nevada","0500000US32029","4086","1943","704","64000","390","320","32","029"
"White Pine County, Nevada","0500000US32033","9570","3838","788","57353","309","367","32","033"
"Carson City, Nevada","0500000US32510","55244","26798","982","58305","3268","2722","32","510"
"Carroll County, New Hampshire","0500000US33003","48461","24160","926","66932","3882","4381","33","003"
"Cheshire County, New Hampshire","0500000US33005","76040","38811","996","64686","4916","6428","33","005"
"Grafton County, New Hampshire","0500000US33009","90331","45947","1045","67476","5955","7696","33","009"
"Hillsborough County, New Hampshire","0500000US33011","415305","208765","1217","82099","36566","35743","33","011"
"Rockingham County, New Hampshire","0500000US33015","308211","155332","1274","93962","28990","30283","33","015"
"Strafford County, New Hampshire","0500000US33017","130161","66080","1132","72682","9697","9839","33","017"
"Acadia Parish, Louisiana","0500000US22001","62371","31886","659","44412","1959","2364","22","001"
"Allen Parish, Louisiana","0500000US22003","25572","11079","664","48328","585","888","22","003"
"Assumption Parish, Louisiana","0500000US22007","22236","11582","721","44742","295","1227","22","007"
"Avoyelles Parish, Louisiana","0500000US22009","40465","20124","667","35530","915","1417","22","009"
"Bienville Parish, Louisiana","0500000US22013","13391","7108","474","27815","338","423","22","013"
"Bossier Parish, Louisiana","0500000US22015","126952","64337","989","55448","6177","7550","22","015"
"Calcasieu Parish, Louisiana","0500000US22019","202858","103936","850","52866","8743","10768","22","019"
"Caldwell Parish, Louisiana","0500000US22021","9959","4810","732","40690","296","474","22","021"
"Catahoula Parish, Louisiana","0500000US22025","9586","4456","657","40973","321","394","22","025"
"Claiborne Parish, Louisiana","0500000US22027","15854","6757","624","26849","415","527","22","027"
"De Soto Parish, Louisiana","0500000US22031","27395","14022","629","44436","516","1310","22","031"
"East Baton Rouge Parish, Louisiana","0500000US22033","443158","231321","936","56076","27879","33335","22","033"
"East Feliciana Parish, Louisiana","0500000US22037","19228","8669","712","54187","454","1039","22","037"
"Evangeline Parish, Louisiana","0500000US22039","33491","16235","573","31427","882","1188","22","039"
"Grant Parish, Louisiana","0500000US22043","22339","9710","718","51449","706","528","22","043"
"Iberia Parish, Louisiana","0500000US22045","70763","36016","811","50602","2073","3107","22","045"
"Jackson Parish, Louisiana","0500000US22049","15822","7787","575","41760","405","654","22","049"
"Goshen County, Wyoming","0500000US56015","13301","6463","661","55955","641","795","56","015"
"Johnson County, Wyoming","0500000US56019","8518","4028","877","56565","500","785","56","019"
"Laramie County, Wyoming","0500000US56021","99272","48791","933","69369","6035","6741","56","021"
"Lincoln County, Wyoming","0500000US56023","19640","9664","710","71898","915","1016","56","023"
"Niobrara County, Wyoming","0500000US56027","2377","1379","823","46111","106","149","56","027"
"Park County, Wyoming","0500000US56029","29273","14847","914","63684","2151","2454","56","029"
"Sheridan County, Wyoming","0500000US56033","30397","15276","859","59380","1938","1680","56","033"
"Sublette County, Wyoming","0500000US56035","9865","4311","877","78655","956","515","56","035"
"Teton County, Wyoming","0500000US56039","23356","11021","1402","87053","3520","3100","56","039"
"Uinta County, Wyoming","0500000US56041","20374","10059","685","72458","698","946","56","041"
"Weston County, Wyoming","0500000US56045","6942","3283","761","53333","274","351","56","045"
"Adjuntas Municipio, Puerto Rico","0500000US72001","17614","8899","377","14253","521","1211","72","001"
"Aguadilla Municipio, Puerto Rico","0500000US72005","51552","26594","423","16065","2446","3870","72","005"
"Aguas Buenas Municipio, Puerto Rico","0500000US72007","25298","12833","450","20190","820","1808","72","007"
"Añasco Municipio, Puerto Rico","0500000US72011","26555","13736","433","20167","1006","1604","72","011"
"Arecibo Municipio, Puerto Rico","0500000US72013","83682","43761","399","19266","4029","6982","72","013"
"Barceloneta Municipio, Puerto Rico","0500000US72017","23913","12598","513","17815","1144","1869","72","017"
"Barranquitas Municipio, Puerto Rico","0500000US72019","28026","14226","415","18924","1122","1683","72","019"
"Cabo Rojo Municipio, Puerto Rico","0500000US72023","47977","25289","472","17261","2643","4228","72","023"
"Caguas Municipio, Puerto Rico","0500000US72025","126734","67927","569","25823","7632","13288","72","025"
"Camuy Municipio, Puerto Rico","0500000US72027","31066","16248","489","18571","1237","2331","72","027"
"Carolina Municipio, Puerto Rico","0500000US72031","150378","81715","626","29398","10291","16015","72","031"
"Cataño Municipio, Puerto Rico","0500000US72033","23698","12522","474","18647","909","1414","72","033"
"Ceiba Municipio, Puerto Rico","0500000US72037","11207","5903","498","19092","462","841","72","037"
"Ciales Municipio, Puerto Rico","0500000US72039","16188","8264","382","17783","386","1051","72","039"
"Coamo Municipio, Puerto Rico","0500000US72043","38603","19895","467","18319","1618","2947","72","043"
"Comerío Municipio, Puerto Rico","0500000US72045","18942","9636","481","14297","628","964","72","045"
"Culebra Municipio, Puerto Rico","0500000US72049","1371","640","542","25658","68","86","72","049"
"Dorado Municipio, Puerto Rico","0500000US72051","36475","19153","577","29852","2579","2744","72","051"
"Florida Municipio, Puerto Rico","0500000US72054","11513","5967","583","20221","363","681","72","054"
"Guánica Municipio, Puerto Rico","0500000US72055","15825","8213","325","12283","368","1025","72","055"
"Guayama Municipio, Puerto Rico","0500000US72057","40198","20269","383","17319","1538","3003","72","057"
"Guaynabo Municipio, Puerto Rico","0500000US72061","85312","45193","719","36073","7328","11273","72","061"
"Gurabo Municipio, Puerto Rico","0500000US72063","46948","24833","646","35367","2596","4716","72","063"
"Hormigueros Municipio, Puerto Rico","0500000US72067","15731","8501","433","19848","688","1517","72","067"
"Humacao Municipio, Puerto Rico","0500000US72069","51586","27269","433","21802","2544","3969","72","069"
"Jayuya Municipio, Puerto Rico","0500000US72073","14239","7214","378","16003","480","939","72","073"
"Juana Díaz Municipio, Puerto Rico","0500000US72075","45414","23850","531","20889","2182","4169","72","075"
"Lajas Municipio, Puerto Rico","0500000US72079","22391","11510","469","14439","666","1456","72","079"
"Lares Municipio, Puerto Rico","0500000US72081","24945","12675","443","16841","1083","1575","72","081"
"Las Marías Municipio, Puerto Rico","0500000US72083","8131","4065","275","14765","374","491","72","083"
"Las Piedras Municipio, Puerto Rico","0500000US72085","37233","19367","548","22848","1746","2896","72","085"
"Loíza Municipio, Puerto Rico","0500000US72087","25164","13467","421","17363","777","1634","72","087"
"Luquillo Municipio, Puerto Rico","0500000US72089","17924","9443","470","21805","709","1377","72","089"
"Manatí Municipio, Puerto Rico","0500000US72091","38062","20190","513","18885","1684","3144","72","091"
"Maricao Municipio, Puerto Rico","0500000US72093","5900","3021","353","15387","86","233","72","093"
"Maunabo Municipio, Puerto Rico","0500000US72095","10568","5406","424","20561","317","797","72","095"
"Mayagüez Municipio, Puerto Rico","0500000US72097","73336","38359","419","14761","3929","5304","72","097"
"Moca Municipio, Puerto Rico","0500000US72099","35547","18220","410","16033","1232","2633","72","099"
"Morovis Municipio, Puerto Rico","0500000US72101","30652","15456","497","21191","1069","1948","72","101"
"Naguabo Municipio, Puerto Rico","0500000US72103","25931","13845","462","19224","874","2076","72","103"
"Naranjito Municipio, Puerto Rico","0500000US72105","27719","14133","492","18778","1088","1674","72","105"
"Orocovis Municipio, Puerto Rico","0500000US72107","20608","10306","419","15805","699","1207","72","107"
